Date;Ouverture;Haut;Bas;Clôture;Changement, %
2023-10-06;85.28;85.69;84.26;85.19;+0.26
2023-10-09;88.1;89.71;87.12;88.95;+4.41
2023-10-10;88.84;89.16;87.61;88.33;-0.70
2023-10-11;88.38;88.88;85.85;86.12;-2.50
2023-10-12;86.11;88.23;85.78;86.85;+0.85
2023-10-13;86.99;91.58;86.84;91.54;+5.40
2023-10-16;91.32;91.88;90;90.63;-0.99
2023-10-17;90.35;91.42;89.35;91.34;+0.78
2023-10-18;91.81;93.45;91.07;91.8;+0.50
2023-10-19;91.72;93.91;89.98;93.4;+1.74
2023-10-20;93.63;94.17;92.08;92.81;-0.63
2023-10-23;92.08;92.73;89.91;90.75;-2.22
2023-10-24;90.75;90.92;87.75;88.53;-2.45
2023-10-25;88.5;90.65;87.09;90.41;+2.12
2023-10-26;90.16;90.58;87.8;88.57;-2.04
2023-10-27;88.67;90.7;88.06;90.13;+1.76
2023-10-30;89.5;89.93;86.95;87.75;-2.64
2023-10-31;87.76;88.5;85.85;86.5;-1.42
2023-11-01;86.52;88.31;85.63;86.07;-0.50
2023-11-02;86.02;88.08;85.66;87.84;+2.06
2023-11-03;87.94;88.79;85.56;86.13;-1.95
2023-11-06;86.16;87.34;85.97;86.01;-0.14
2023-11-07;85.98;85.98;82.17;82.2;-4.43
2023-11-08;82.09;82.72;79.95;80.5;-2.07
2023-11-09;80.4;82.16;80.16;80.56;+0.07
2023-11-10;80.53;82.76;80.52;82.24;+2.09
2023-11-13;81.81;83.44;81;83.28;+1.26
2023-11-14;83.29;84.56;82.64;82.91;-0.44
2023-11-15;82.94;83.57;81.32;81.58;-1.60
2023-11-16;81.41;81.66;77.08;77.92;-4.49
2023-11-17;78.04;81.26;77.72;81.07;+4.04
2023-11-20;81.17;83.3;80.85;82.37;+1.60
2023-11-21;82.52;82.87;81.76;82.72;+0.42
2023-11-22;82.77;82.94;78.71;81.95;-0.93
2023-11-23;81.81;81.84;80.48;81.47;-0.59
2023-11-24;81.62;82.39;80.41;80.5;-1.19
2023-11-27;81;81.41;79.41;80.35;-0.19
2023-11-28;80.5;82.29;80.03;81.79;+1.79
2023-11-29;82.02;83.31;81.05;82.98;+1.45
2023-11-30;82.94;84.93;80.33;80.69;-2.76
2023-12-01;81.04;81.81;79.05;79.44;-1.55
2023-12-04;79.84;79.85;77.79;78.47;-1.22
2023-12-05;78.37;79.34;77.25;77.25;-1.55
2023-12-06;77.4;77.88;74.34;74.51;-3.55
2023-12-07;74.69;75.67;73.83;74.78;+0.36
2023-12-08;74.81;76.58;74.41;76.1;+1.77
2023-12-11;76.09;76.66;75.19;76.27;+0.22
2023-12-12;76.31;76.82;73.05;73.48;-3.66
2023-12-13;73.4;74.84;72.48;74.75;+1.73
2023-12-14;74.86;77.49;74.6;76.77;+2.70
2023-12-15;76.79;77.37;75.47;77.06;+0.38
2023-12-18;77.44;79.62;75.88;78.1;+1.35
2023-12-19;78.16;79.75;77.57;79.39;+1.65
2023-12-20;79.34;80.69;79.17;79.25;-0.18
2023-12-21;79.11;80.22;77.96;79.36;+0.14
2023-12-22;79.31;80.25;78.8;79.05;-0.39
2023-12-26;79.04;81.59;78.63;80.78;+2.19
2023-12-27;80.69;81.15;79.38;79.42;-1.68
2023-12-28;79.7;80;77.23;77.64;-2.24
2023-12-29;77.48;78.1;76.89;77.19;-0.58
2024-01-02;77.55;79.17;75.72;76.17;-1.32
2024-01-03;76.1;78.78;74.9;78.55;+3.12
2024-01-04;78.65;79.5;76.62;77.81;-0.94
2024-01-05;77.76;79.35;77.75;78.97;+1.49
2024-01-08;78.89;78.94;75.36;76.32;-3.36
2024-01-09;76.44;78.27;76.04;77.58;+1.65
2024-01-10;77.68;78.8;76.48;76.85;-0.94
2024-01-11;76.76;79.17;76.75;78.56;+2.23
2024-01-12;78.84;80.84;78.07;78.47;-0.11
2024-01-15;78.25;78.95;76.92;78.66;+0.24
2024-01-16;78.47;79.45;77.68;77.99;-0.85
2024-01-17;77.84;78.24;76.57;78.16;+0.22
2024-01-18;78.22;79.35;77.44;79;+1.07
2024-01-19;79.15;79.78;78.4;78.75;-0.32
2024-01-22;78.42;80.59;77.85;79.91;+1.47
2024-01-23;79.97;80.46;78.74;79.78;-0.16
2024-01-24;79.63;80.8;79.11;80.34;+0.70
2024-01-25;80.39;82.55;80.14;82.3;+2.44
2024-01-26;82.41;83.65;81.25;83.64;+1.63
2024-01-29;84.3;84.34;81.9;82.4;-1.48
2024-01-30;82.49;83.24;81.24;82.84;+0.53
2024-01-31;83;83.03;80.69;81.06;-2.15
2024-02-01;80.87;81.93;78.99;79.22;-2.27
2024-02-02;79.53;79.8;77.24;77.8;-1.79
2024-02-05;78.22;78.64;76.95;78.23;+0.55
2024-02-06;78.26;79.36;77.97;79.06;+1.06
2024-02-07;79.02;79.78;78.79;79.7;+0.81
2024-02-08;79.56;82.19;79.32;82.03;+2.92
2024-02-09;81.97;82.73;81.5;82.24;+0.26
2024-02-12;82.09;82.43;81.02;82.3;+0.07
2024-02-13;82.25;83.46;82.18;82.86;+0.68
2024-02-14;82.75;83.81;81.61;81.64;-1.47
2024-02-15;81.62;83.45;80.93;83;+1.67
2024-02-16;82.95;83.85;82.09;83.47;+0.57
2024-02-19;82.97;83.75;82.71;83.52;+0.06
2024-02-20;83.39;83.77;82.2;82.66;-1.03
2024-02-21;82.59;83.28;81.79;83.26;+0.73
2024-02-22;83.31;83.98;82.47;83.53;+0.32
2024-02-23;83.49;83.59;81.67;81.92;-1.93
2024-02-26;81.65;83.09;81.13;82.64;+0.88
2024-02-27;82.69;83.67;82.17;83.16;+0.63
2024-02-28;83.25;84.02;82.46;82.71;-0.54
2024-02-29;82.71;83.7;82.38;82.86;+0.18
2024-03-01;82.93;85.19;82.65;84.23;+1.65
2024-03-04;84.37;84.84;83.34;83.57;-0.78
2024-03-05;83.46;83.85;82.44;82.74;-0.99
2024-03-06;82.72;84.75;82.55;83.58;+1.02
2024-03-07;83.61;84.17;82.74;84.04;+0.55
2024-03-08;83.81;84.48;82.34;82.5;-1.83
2024-03-11;82.39;83.28;81.62;83;+0.61
2024-03-12;82.97;83.53;82.2;82.87;-0.16
2024-03-13;82.83;84.71;82.47;84.42;+1.87
2024-03-14;84.52;86.13;84.44;85.59;+1.39
2024-03-15;85.59;85.99;85.06;85.73;+0.16
2024-03-18;85.66;87.53;85.6;87.28;+1.81
2024-03-19;87.27;88.02;86.81;87.47;+0.22
2024-03-20;87.42;87.63;85.87;86.41;-1.21
2024-03-21;86.53;86.88;85.34;85.79;-0.72
2024-03-22;85.89;86.36;85.37;85.75;-0.05
2024-03-25;85.78;87.25;85.67;86.83;+1.26
2024-03-26;86.89;87.14;85.92;85.97;-0.99
2024-03-27;86;86.39;85.27;86.36;+0.45
2024-03-28;86.39;87.72;86.18;87.64;+1.48
2024-04-01;87.56;88.59;87.01;88.39;+0.86
2024-04-02;88.22;89.89;88.22;89.83;+1.63
2024-04-03;89.82;90.56;89.25;90.11;+0.31
2024-04-04;90.07;91.85;89.28;91.66;+1.72
2024-04-05;91.72;92.46;91.12;91.47;-0.21
2024-04-08;90.57;91.58;89.27;91.08;-0.43
2024-04-09;91.12;91.4;89.73;90.02;-1.16
2024-04-10;89.93;91.14;89.29;91.08;+1.18
2024-04-11;90.99;91.34;89.8;90.59;-0.54
2024-04-12;90.53;92.58;90.44;90.6;+0.01
2024-04-15;90.84;90.99;89.08;90.72;+0.13
2024-04-16;90.78;91.15;89.73;90.36;-0.40
2024-04-17;90.38;90.45;87.42;87.69;-2.95
2024-04-18;87.68;88.06;86.35;87.16;-0.60
2024-04-19;87.31;90.99;86.44;87.44;+0.32
2024-04-22;87.14;87.43;85.97;87.34;-0.11
2024-04-23;87.33;88.56;86.22;88.48;+1.31
2024-04-24;88.51;88.78;87.74;88.14;-0.38
2024-04-25;87.95;89.09;87.28;89.06;+1.04
2024-04-26;89.03;89.67;88.66;89.16;+0.11
2024-04-29;88.51;88.61;86.89;87.19;-2.21
2024-04-30;87.1;87.7;85.37;85.84;-1.55
2024-05-01;85.73;85.77;83.19;83.41;-2.83
2024-05-02;83.44;84.28;82.93;83.62;+0.25
2024-05-03;83.81;84.22;82.69;82.7;-1.10
2024-05-06;83.07;83.66;82.63;83.37;+0.81
2024-05-07;83.56;83.65;82.29;82.94;-0.52
2024-05-08;82.87;83.6;81.57;83.55;+0.74
2024-05-09;83.54;84.06;83.23;83.92;+0.44
2024-05-10;84;84.26;82.5;82.52;-1.67
2024-05-13;82.35;83.59;82.04;83.2;+0.82
2024-05-14;83.13;83.35;81.89;82.48;-0.87
2024-05-15;82.47;82.79;80.86;82.69;+0.25
2024-05-16;82.76;83.47;82.05;83.16;+0.57
2024-05-17;83.18;83.79;82.85;83.71;+0.66
2024-05-20;83.56;84.26;82.97;83.5;-0.25
2024-05-21;83.57;83.57;81.97;82.41;-1.31
2024-05-22;82.5;82.53;81.44;81.45;-1.16
2024-05-23;81.44;82.73;80.74;81.23;-0.27
2024-05-24;81.1;82.19;80.47;81.95;+0.89
2024-05-27;81.97;82.97;81.88;82.83;+1.07
2024-05-28;82.8;84.44;82.77;84.34;+1.82
2024-05-29;84.32;84.69;83.12;83.4;-1.11
2024-05-30;83.31;83.53;81.82;81.88;-1.82
2024-05-31;81.68;82.64;80.73;81.31;-0.70
2024-06-03;80.75;81.61;78.08;78.09;-3.96
2024-06-04;78.09;78.19;76.75;77.14;-1.22
2024-06-05;77.25;78.5;77.12;78.48;+1.74
2024-06-06;78.63;79.94;78.29;79.85;+1.75
2024-06-07;79.91;80.23;79.22;79.42;-0.54
2024-06-10;79.31;81.97;79.31;81.93;+3.16
2024-06-11;81.77;82.16;81.04;81.95;+0.02
2024-06-12;81.85;83.1;81.75;82.14;+0.23
2024-06-13;82.13;82.78;81.57;81.85;-0.35
2024-06-14;81.79;83.09;81.69;82.23;+0.46
2024-06-17;82.09;84.02;81.75;84;+2.15
2024-06-18;83.91;84.89;83.16;84.81;+0.96
2024-06-19;84.75;85.15;84.33;84.59;-0.26
2024-06-20;84.56;85.26;84.32;84.88;+0.34
2024-06-21;84.81;85.39;84.05;84.32;-0.66
2024-06-24;83.94;85.32;83.94;85.3;+1.16
2024-06-25;85.24;85.37;83.97;84.12;-1.38
2024-06-26;84.06;85;83.71;84.46;+0.40
2024-06-27;84.16;85.52;84.06;85.21;+0.89
2024-06-28;85.26;86.06;84.44;84.81;-0.47
2024-07-01;85.03;86.71;84.93;86.5;+1.99
2024-07-02;86.47;87.24;86;86.41;-0.10
2024-07-03;86.2;87.18;85.7;86.86;+0.52
2024-07-04;86.87;87.32;86.28;87.3;+0.51
2024-07-05;87.14;87.64;86.22;86.6;-0.80
2024-07-08;86.44;86.44;85.27;85.38;-1.41
2024-07-09;85.37;85.53;84.21;84.68;-0.82
2024-07-10;84.52;85.23;83.64;84.99;+0.37
2024-07-11;85;85.44;84.2;85.11;+0.14
2024-07-12;85.13;85.71;84.44;84.49;-0.73
2024-07-15;84.51;84.68;83.87;84.34;-0.18
2024-07-16;84.12;84.21;82.72;83.13;-1.43
2024-07-17;83.03;84.41;82.8;84.4;+1.53
2024-07-18;84.4;84.96;83.45;83.96;-0.52
2024-07-19;83.79;84.44;81.75;81.82;-2.55
2024-07-22;82.19;82.33;80.8;81.44;-0.46
2024-07-23;81.43;81.91;79.79;80.7;-0.91
2024-07-24;80.57;81.37;80.17;80.71;+0.01
2024-07-25;80.68;81.6;79.32;81.53;+1.02
2024-07-26;81.47;81.71;79.43;79.66;-2.29
2024-07-29;80.5;80.84;78.62;79.1;-0.70
2024-07-30;78.82;79.14;77.91;78.46;-0.81
2024-07-31;78.48;81.5;78.4;81.46;+3.82
2024-08-01;81.35;81.66;79.38;79.97;-1.83
2024-08-02;79.81;80.32;76.31;77.3;-3.34
2024-08-05;77.15;77.29;74.95;77.13;-0.22
2024-08-06;77.26;77.71;75.5;76.22;-1.18
2024-08-07;76.07;78.62;75.8;78.25;+2.66
2024-08-08;78.33;79.07;77.38;78.74;+0.63
2024-08-09;78.78;79.47;78.47;79.43;+0.88
2024-08-12;79.15;81.91;79.1;81.49;+2.59
2024-08-13;81.43;81.79;80.14;80.5;-1.21
2024-08-14;80.56;80.95;79.19;79.45;-1.30
2024-08-15;79.47;80.88;79.15;80.42;+1.22
2024-08-16;80.3;80.41;78.13;79.09;-1.65
2024-08-19;78.84;79.21;77.1;77.41;-2.12
2024-08-20;77.23;77.86;76.22;76.68;-0.94
2024-08-21;76.62;77.64;75.21;75.66;-1.33
2024-08-22;75.47;77.11;75.3;76.6;+1.24
2024-08-23;76.66;78.45;76.44;78.3;+2.22
2024-08-26;78.73;80.58;78.6;80.18;+2.40
2024-08-27;80.19;80.47;78.56;78.9;-1.60
2024-08-28;78.91;79.07;77.12;77.39;-1.91
2024-08-29;77.39;79.47;76.94;78.88;+1.93
2024-08-30;78.55;79.38;76.6;76.94;-2.46
2024-09-02;76.22;77.47;76.1;77.15;+0.27
2024-09-03;76.94;77.37;73.43;73.51;-4.72
2024-09-04;73.56;74.65;72.24;72.57;-1.28
2024-09-05;72.6;74.02;72.26;72.71;+0.19
2024-09-06;72.69;73.37;70.49;71.36;-1.86
2024-09-09;71.53;72.04;70.49;71.76;+0.56
2024-09-10;71.7;72.04;68.52;69.52;-3.12
2024-09-11;69.5;70.82;68.79;70.47;+1.37
2024-09-12;70.37;72.52;70.37;71.87;+1.99
2024-09-13;71.97;72.83;71.13;71.76;-0.15
2024-09-16;71.32;72.94;71.12;72.55;+1.10
2024-09-17;72.5;73.76;71.79;73.19;+0.88
2024-09-18;73.16;73.5;71.81;72.35;-1.15
2024-09-19;72.59;74.5;72.31;74.14;+2.47
2024-09-20;74.04;74.27;73.33;74.04;-0.13
2024-09-23;73.85;74.5;72.49;73.59;-0.61
2024-09-24;73.47;75.16;73.31;74.52;+1.26
2024-09-25;74.46;74.67;72.53;73.06;-1.96
2024-09-26;72.82;73.27;70.28;70.84;-3.04
2024-09-27;70.73;71.96;70.44;71.96;+1.58
2024-09-30;71.65;72.75;71.01;71.81;-0.21
2024-10-01;71.84;75.35;69.89;74.35;+3.54
2024-10-02;74.42;76.03;73.53;74.62;+0.36
2024-10-03;74.5;77.84;74.23;77.44;+3.78
2024-10-04;77.61;79.06;77.24;77.9;+0.59
2024-10-07;77.31;80.95;77.19;80.86;+3.80
2024-10-08;80.75;80.9;76.22;77.36;-4.33
2024-10-09;77.37;77.81;75.03;76.53;-1.07
2024-10-10;76.53;79.44;76.52;78.85;+3.03
2024-10-11;78.92;79.22;77.79;78.66;-0.24
2024-10-14;77.38;78.04;75.24;75.34;-4.22
2024-10-15;74.99;75.35;73.18;74.48;-1.14
2024-10-16;74.44;74.65;73.21;74.22;-0.35
2024-10-17;74.28;74.61;72.98;74.18;-0.05
2024-10-18;74.23;74.6;72.23;72.89;-1.74
2024-10-21;72.88;74.28;72.6;73.73;+1.15
2024-10-22;73.93;75.98;73.29;75.23;+2.03
2024-10-23;75.39;75.69;74.14;74.92;-0.41
2024-10-24;75.07;76.12;73.68;74.24;-0.91
2024-10-25;74.38;75.75;73.85;75.56;+1.78
2024-10-28;72.62;72.69;70.84;71.62;-5.21
2024-10-29;71.53;72.09;70.28;71.03;-0.82
2024-10-30;70.95;72.71;70.81;72.66;+2.29
2024-10-31;72.5;74.22;71.78;74.02;+1.87
2024-11-01;74.11;74.86;72.83;72.86;-1.57
2024-11-04;74.06;75.29;73.85;75.23;+3.25
2024-11-05;74.91;76.11;74.79;75.35;+0.16
2024-11-06;75.05;75.84;73.24;75.06;-0.38
2024-11-07;74.86;75.91;73.97;75.41;+0.47
2024-11-08;75.36;75.46;73.32;73.84;-2.08
2024-11-11;73.68;73.98;71.52;71.83;-2.72
2024-11-12;71.87;72.69;71.47;71.61;-0.31
2024-11-13;71.69;72.48;70.63;71.76;+0.21
2024-11-14;72.03;73.01;71.6;72.25;+0.68
2024-11-15;72.12;72.29;70.68;70.87;-1.91
2024-11-18;70.7;73.27;70.68;73.02;+3.03
2024-11-19;72.91;73.66;72.45;73.08;+0.08
2024-11-20;73.1;73.66;72.46;72.82;-0.36
2024-11-21;72.81;74.04;72.63;73.87;+1.44
2024-11-22;73.81;74.9;73.01;74.61;+1.00
2024-11-25;74.72;74.82;72.36;72.63;-2.65
2024-11-26;72.2;73.77;71.64;72.51;-0.17
2024-11-27;72.31;72.83;71.7;72.35;-0.22
2024-11-28;72.28;72.92;71.83;72.64;+0.40
2024-11-29;72.42;73.28;71.98;72.36;-0.39
2024-12-02;72.07;72.82;71.48;71.86;-0.69
2024-12-03;71.88;73.8;71.62;73.53;+2.32
2024-12-04;73.54;74.14;72.16;72.3;-1.67
2024-12-05;72.43;72.75;71.69;72.01;-0.40
2024-12-06;71.98;72.03;70.73;70.92;-1.51
2024-12-09;71.08;72.5;70.91;71.78;+1.21
2024-12-10;71.77;72.56;71.4;71.92;+0.20
2024-12-11;72.03;73.52;72.03;73.39;+2.04
2024-12-12;73.41;73.73;72.22;73.17;-0.30
2024-12-13;73.16;74.34;73.09;74.08;+1.24
2024-12-16;74.16;74.16;73.46;73.62;-0.62
2024-12-17;73.63;73.89;72.26;73.05;-0.77
2024-12-18;73;73.89;72.5;72.58;-0.64
2024-12-19;72.62;73.52;72.22;72.31;-0.37
2024-12-20;72.19;72.92;71.65;72.65;+0.47
2024-12-23;72.68;73.03;71.71;72.68;+0.04
2024-12-24;72.6;73.41;72.47;73.14;+0.63
2024-12-26;73.38;73.73;72.57;72.86;-0.38
2024-12-27;72.66;73.89;72.62;73.38;+0.71
2024-12-30;73.6;74.44;73.34;74.06;+0.93
2024-12-31;74.2;74.81;73.78;74.59;+0.72
2025-01-02;74.88;76.44;74.65;75.79;+1.61
2025-01-03;75.91;76.57;75.41;76.45;+0.87
2025-01-06;76.48;77.29;75.78;76.04;-0.54
2025-01-07;75.98;77.06;75.72;76.93;+1.17
2025-01-08;77.09;77.61;75.81;75.94;-1.29
2025-01-09;75.89;76.97;75.44;76.97;+1.36
2025-01-10;76.95;80.25;76.71;79.22;+2.92
2025-01-14;80.16;80.37;79.2;79.75;+0.67
2025-01-15;79.54;81.76;79.04;81.62;+2.34
2025-01-16;81.47;81.6;79.55;80.42;-1.47
2025-01-17;80.5;80.91;79.68;79.91;-0.63
2025-01-20;80.15;80.33;78.7;79.15;-0.95
2025-01-21;78.94;79.62;77.86;78.68;-0.59
2025-01-22;78.63;79.09;78.1;78.26;-0.53
2025-01-23;78.12;78.9;77.22;77.31;-1.21
2025-01-24;77.23;78.16;76.99;77.55;+0.31
2025-01-27;77.07;78;75.56;76.15;-1.81
2025-01-28;76.18;77.18;75.93;76.57;+0.55
2025-01-29;76.53;76.6;75.32;75.84;-0.95
2025-01-30;75.69;76.51;74.91;76.09;+0.33
2025-01-31;76;76.37;75.07;76.32;+0.30
2025-02-03;76.21;77.07;74.92;75.38;-1.23
2025-02-04;75.24;76.49;74.01;75.96;+0.77
2025-02-05;76;76.14;74.43;74.49;-1.94
2025-02-06;74.5;75.19;73.96;74.1;-0.52
2025-02-07;74.1;74.91;74.09;74.7;+0.81
2025-02-10;74.42;75.87;74.35;75.84;+1.53
2025-02-11;75.82;77.04;75.68;76.85;+1.33
2025-02-12;76.85;76.88;74.95;75.02;-2.38
2025-02-13;75.02;75.16;73.9;74.9;-0.16
2025-02-14;74.88;75.73;74.4;74.57;-0.44
2025-02-17;74.49;75.39;74;75.31;+0.99
2025-02-18;75.41;75.97;74.69;75.51;+0.27
2025-02-19;75.51;76.52;75.44;75.75;+0.32
2025-02-20;75.72;76.77;75.42;76.16;+0.54
2025-02-21;76.16;76.74;73.83;73.83;-3.06
2025-02-24;73.83;74.71;73.74;74.32;+0.66
2025-02-25;74.31;74.9;72.22;72.57;-2.35
2025-02-26;72.59;73.27;71.93;72.26;-0.43
2025-02-27;72.26;73.62;72.06;73.49;+1.70
2025-02-28;73.49;73.49;72.28;73.03;-0.63
2025-03-03;72.92;73.57;71.1;71.34;-2.31
2025-03-04;71.35;71.51;69.66;71.04;-0.42
2025-03-05;71.06;71.19;68.24;69.24;-2.53
2025-03-06;69.25;69.86;68.61;69.44;+0.29
2025-03-07;69.41;71.36;69.13;70.38;+1.35
2025-03-10;70.1;70.69;68.85;69;-1.96
2025-03-11;69.01;70.2;68.41;69.53;+0.77
2025-03-12;69.53;70.99;69.03;70.71;+1.70
2025-03-13;70.7;71.24;69.34;69.55;-1.64
2025-03-14;69.56;70.73;69.55;70.23;+0.98
2025-03-17;70.65;71.56;70.33;70.69;+0.65
2025-03-18;70.69;72.12;70.07;70.28;-0.58
2025-03-19;70.28;70.92;69.61;70.55;+0.38
2025-03-20;70.55;71.91;70.19;71.74;+1.69
2025-03-21;71.73;72.54;71.09;72.17;+0.60
2025-03-24;71.77;73.11;71.32;72.57;+0.55
2025-03-25;72.56;73.51;71.91;73.13;+0.77
2025-03-26;73.14;74.16;72.47;73.12;-0.01
2025-03-27;73.13;73.88;72.23;73.19;+0.10
2025-03-28;73.19;73.45;71.57;72.41;-1.07
2025-03-31;72.74;74.92;72.18;74.58;+3.00
2025-04-01;74.58;75.23;73.86;74.31;-0.36
2025-04-02;74.3;75.1;73.17;74.87;+0.75
2025-04-03;74.85;75.25;69.28;69.75;-6.84
2025-04-04;69.76;70.01;63.74;65.95;-5.45
2025-04-07;64.08;67.41;62.36;64.4;-2.35
2025-04-08;64.44;65.16;61.09;61.54;-4.44
2025-04-09;61.55;65.84;58.22;65.78;+6.89
2025-04-10;65.81;66.23;61.78;63.53;-3.42
2025-04-11;63.45;65;62.39;64.71;+1.86
2025-04-14;64.89;65.9;63.41;64.94;+0.36
2025-04-15;64.93;65.34;63.52;64.9;-0.06
2025-04-16;64.86;66.13;63.33;65.97;+1.65
2025-04-17;66.01;68.13;65.28;67.68;+2.59
2025-04-21;67.78;67.78;65.01;66.52;-1.71
2025-04-22;66.6;68.01;65.72;67.33;+1.22
2025-04-23;67.76;68.63;64.69;66.15;-1.75
2025-04-24;66.22;67.03;65.02;66.51;+0.54
2025-04-25;66.57;67.18;64.66;67;+0.74
2025-04-28;66.15;67.37;64.23;64.62;-3.55
2025-04-29;64.56;65.81;62.99;63;-2.51
2025-04-30;63.07;63.75;60.76;61.11;-3.00
2025-05-01;61.14;62.36;59.27;61.85;+1.21
2025-05-02;61.88;62.67;60.61;61.43;-0.68
2025-05-05;59.25;60.77;58.45;60.34;-1.77
2025-05-06;60.28;62.67;60.07;62.03;+2.80
2025-05-07;62.07;63.21;60.8;60.96;-1.72
2025-05-08;60.93;63.21;60.78;63.21;+3.69
2025-05-09;63.25;64.14;62.72;63.92;+1.12
2025-05-12;64.01;66.38;63.66;64.94;+1.60
2025-05-13;64.92;66.8;64.41;66.55;+2.48
2025-05-14;66.52;66.59;65.4;65.81;-1.11
2025-05-15;65.76;65.84;63.28;64.6;-1.84
2025-05-16;64.63;65.54;63.87;65.39;+1.22
2025-05-19;64.86;66.01;64.01;65.55;+0.24
2025-05-20;65.57;65.74;64.47;65.62;+0.11
2025-05-21;65.61;67.49;64.21;64.65;-1.48
2025-05-22;64.64;65.02;63.21;64.06;-0.91
2025-05-23;64.02;65.04;62.86;65.02;+1.50
2025-05-26;64.43;65.41;63.37;64.77;-0.38
2025-05-27;64.1;65.13;62.42;64.27;-0.77
2025-05-28;64.32;65.43;63.04;64.32;+0.08
2025-05-29;64.28;66.13;62.58;63.36;-1.49
2025-05-30;63.29;64.19;61.31;61.99;-2.16
2025-06-02;63.24;65.71;63.1;65.11;+5.03
2025-06-03;65.03;65.94;63.85;65.6;+0.75
2025-06-04;65.61;65.95;63.85;64.22;-2.10
2025-06-05;64.91;65.85;64.02;64.65;+0.67
2025-06-06;65.2;66.67;64.25;66.65;+3.09
2025-06-09;66.35;67.13;65.39;67.1;+0.68
2025-06-10;67.11;68;65.76;66.57;-0.79
2025-06-11;66.57;69.92;65.75;69.92;+5.03
2025-06-12;70.36;70.61;67.93;70.26;+0.49
2025-06-13;70.27;78.35;69.92;74.56;+6.12
2025-06-16;76.81;78.48;69.97;72.99;-2.11
2025-06-17;72.81;77.08;72.05;76.89;+5.34
2025-06-18;77.19;77.43;73.44;76.21;-0.88
2025-06-19;76.22;79.02;74.77;77.22;+1.33
2025-06-20;77.21;77.61;74.31;77.27;+0.06
2025-06-23;80.01;81.4;69.27;70.13;-9.24
2025-06-24;70.6;70.73;65.99;67.79;-3.34
2025-06-25;67.92;68.53;66.21;67.61;-0.27
2025-06-26;67.75;69.04;66.23;66.68;-1.38
2025-06-27;66.81;68.39;66.09;66.39;-0.43
2025-06-30;66.22;68.1;65.82;66.56;+0.26
2025-07-01;66.59;67.48;66.2;67.2;+0.96
2025-07-02;67.21;69.2;66.75;69.13;+2.87
2025-07-03;69.02;69.12;68.04;68.58;-0.80
2025-07-04;68.53;68.8;67.46;68.29;-0.42
2025-07-07;67.22;69.93;66.97;69.54;+1.83
2025-07-08;69.54;70.64;68.62;69.57;+0.04
2025-07-09;69.9;70.68;69.12;70.13;+0.80
2025-07-10;70.19;70.49;68.04;68.86;-1.81
2025-07-11;68.99;70.69;68.01;70.69;+2.66
2025-07-14;70.1;71.51;68.51;69.02;-2.36
2025-07-15;69.1;69.4;68.06;68.85;-0.25
2025-07-16;68.9;69.03;67.19;68.68;-0.25
2025-07-17;68.68;69.61;67.63;68.9;+0.32
2025-07-18;69.56;70.65;68.52;69.21;+0.45
2025-07-21;68.55;69.62;67.88;68.99;-0.32
2025-07-22;69.03;69.1;67.34;67.87;-1.62
2025-07-23;68.72;68.97;67.29;68.67;+1.18
2025-07-24;68.72;69.53;67.76;69.32;+0.95
2025-07-25;68.44;69.89;67.48;67.55;-2.55
2025-07-28;67.63;70.32;67.6;69.56;+2.98
2025-07-29;69.67;72.16;68.28;71.78;+3.19
2025-07-30;71.75;72.82;69.6;72.65;+1.21
2025-07-31;72.6;72.77;69.66;71.81;-1.16
2025-08-01;71.77;71.93;67.79;69.48;-3.24
2025-08-04;68.94;69.98;66.8;68.72;-1.09
2025-08-05;68.75;68.83;66.68;67.68;-1.51
2025-08-06;67.76;69.19;66.04;66.59;-1.61
2025-08-07;65.79;67.5;65.7;66.34;-0.38
2025-08-08;66.38;67.19;64.65;65.88;-0.69
2025-08-11;65.71;67.1;64.86;66.68;+1.21
2025-08-12;66.72;67;65.21;66.11;-0.85
2025-08-13;66.01;66.26;64.5;65.77;-0.51
2025-08-14;65.77;66.98;64.87;66.84;+1.63
2025-08-15;66.8;67.03;64.99;66.16;-1.02
2025-08-18;65.41;66.69;64.64;66.5;+0.51
2025-08-19;66.56;66.58;64.83;65.47;-1.55
2025-08-20;65.61;67.01;65.08;66.95;+2.26
2025-08-21;66.95;67.73;65.9;67.03;+0.12
2025-08-22;67.62;67.98;66.49;67.32;+0.43
2025-08-25;67.37;69.04;66.73;68.19;+1.29
2025-08-26;68.17;68.73;66.27;66.76;-2.10
2025-08-27;67.24;68.1;65.96;67.2;+0.66
2025-08-28;67.11;68.66;66.28;67.67;+0.70
2025-08-29;67.6;68.36;66.73;67.45;-0.33
2025-09-01;67.32;68.25;66.51;68.06;+0.90
2025-09-02;68.06;69.5;66.82;69.12;+1.56
2025-09-03;69.06;69.23;66.93;66.93;-3.17
2025-09-04;67.49;67.49;65.91;66.84;-0.13
2025-09-05;66.84;67.04;64.69;65.23;-2.41
2025-09-08;65.61;67.03;65.17;65.85;+0.95
2025-09-09;66.17;67.39;65.86;66.55;+1.06
2025-09-10;66.44;67.77;66.44;67.57;+1.53
2025-09-11;67.58;67.61;65.97;66.25;-1.95
2025-09-12;66.31;68.15;65.51;66.63;+0.57
2025-09-15;67.22;67.84;66.52;67.45;+1.23
