Date;Ouverture;Haut;Bas;Clôture;Changement, %
2018-01-22;428.25;431;426.25;428.5;+0.23
2018-01-23;427.25;428.5;422;423.25;-1.23
2018-01-24;423.75;434;421.75;433;+2.30
2018-01-25;433;439.25;430;435;+0.46
2018-01-26;435;444.5;434.25;443;+1.84
2018-01-29;445;453.75;445;453;+2.26
2018-01-30;458;470.25;457.75;469.75;+3.70
2018-01-31;469;471.25;463.5;467.25;-0.53
2018-02-01;465.75;469;457.5;467;-0.05
2018-02-02;467.25;468.25;462;463.25;-0.80
2018-02-05;459.75;466.75;454.5;461.75;-0.32
2018-02-06;462.5;470.25;459.5;469;+1.57
2018-02-07;470;482.75;469.5;481;+2.56
2018-02-08;481;484.5;468.25;474.5;-1.35
2018-02-09;471.5;474.5;465;465.5;-1.90
2018-02-12;467.25;479.25;466.5;477.5;+2.58
2018-02-13;477.25;482.5;473;474.5;-0.63
2018-02-14;473.75;475.25;468;469.75;-1.00
2018-02-15;469.75;480.25;468.25;478;+1.76
2018-02-16;479.5;482.25;473;478.5;+0.10
2018-02-20;480;485.5;470.25;471.75;-1.41
2018-02-21;472;472.75;463;465.75;-1.27
2018-02-22;466.5;471.25;460;470.75;+1.07
2018-02-23;470.5;476.25;468.25;469;-0.37
2018-02-26;472.5;481.75;472.25;477.75;+1.87
2018-02-27;482;490.25;481;489;+2.35
2018-02-28;489;512.25;489;508.25;+3.94
2018-03-01;506.75;531;506.75;531;+4.48
2018-03-02;531;531;517.5;522;-1.69
2018-03-05;524;533.5;523.75;533.5;+2.20
2018-03-06;527.75;529.25;520;529.25;-0.80
2018-03-07;525.75;527.25;521;521;-1.56
2018-03-08;520;520;513.75;519.75;-0.24
2018-03-09;508;508;508;508;-2.26
2018-03-12;506;512.75;506;509;+0.20
2018-03-13;519.75;519.75;506.75;507;-0.39
2018-03-14;512;512.25;511.75;511.75;+0.94
2018-03-15;525.25;531.25;513;513.5;+0.34
2018-03-16;512.25;515.5;498.75;499.5;-2.73
2018-03-19;493;495;469.5;470.25;-5.86
2018-03-20;470.25;479.25;467;470;-0.05
2018-03-21;470;470.25;458.25;465.5;-0.96
2018-03-22;467.5;475;463.25;471;+1.18
2018-03-23;470;481.25;464;479.25;+1.75
2018-03-26;483;485.5;467.25;468.25;-2.30
2018-03-27;469.5;473;463.75;464;-0.91
2018-03-28;466.5;467;457.75;461;-0.65
2018-03-29;461.25;471.5;456;467.25;+1.36
2018-04-02;473.5;476.25;466.75;467.5;+0.05
2018-04-03;473.5;492.5;471.5;484.75;+3.69
2018-04-04;484.25;494;473.5;486;+0.26
2018-04-05;488.5;499.25;487.5;498.5;+2.57
2018-04-06;496.5;507.25;491.25;506.75;+1.65
2018-04-09;514.25;528.75;511;522.75;+3.16
2018-04-10;522.5;525.25;513.75;521.75;-0.19
2018-04-11;521.5;522.75;509.25;516.75;-0.96
2018-04-12;512.75;514.25;501.25;507.5;-1.79
2018-04-13;507;507;490.75;495.75;-2.32
2018-04-16;490;490;477.25;478;-3.58
2018-04-17;479;486.25;476;480.5;+0.52
2018-04-18;480.5;491.25;479.25;488.75;+1.72
2018-04-19;492;496.75;489.5;495.25;+1.33
2018-04-20;494.25;495.5;481.5;482.75;-2.52
2018-04-23;482.75;489.75;480;483.25;+0.10
2018-04-24;483;494;477.25;492.5;+1.91
2018-04-25;493;509.25;493;507;+2.94
2018-04-26;507.25;511.5;493.5;501.75;-1.04
2018-04-27;502;513.25;500;512.25;+2.09
2018-04-30;513.75;523.5;512;518.5;+1.22
2018-05-01;520;532.25;513;532.25;+2.65
2018-05-02;535;536.25;531.25;535.75;+0.66
2018-05-03;539.5;547.5;539.5;547.5;+2.19
2018-05-04;547;547;535.75;535.75;-2.15
2018-05-07;531;531;519.75;519.75;-2.99
2018-05-08;518.5;518.5;518.5;518.5;-0.24
2018-05-09;512;512;512;512;-1.25
2018-05-10;507.5;507.5;507.5;507.5;-0.88
2018-05-11;500;503.5;499.5;501.75;-1.13
2018-05-14;496.75;496.75;496.75;496.75;-1.00
2018-05-15;505.75;514.75;502.5;509.75;+2.62
2018-05-16;510;516.25;508.5;514;+0.83
2018-05-17;516;528;514.5;519;+0.97
2018-05-18;519;539.5;516.25;538.75;+3.81
2018-05-21;543;546;525;526.5;-2.27
2018-05-22;525;551.75;522.5;540.5;+2.66
2018-05-23;540.5;553;536.25;551.75;+2.08
2018-05-24;551.75;564.5;548.25;549;-0.50
2018-05-25;549.5;565;547.25;564;+2.73
2018-05-29;566;574.75;553.75;556.5;-1.33
2018-05-30;556;556;536.25;540.75;-2.83
2018-05-31;540;549.5;533.5;542.5;+0.32
2018-06-01;540.25;544;532;540.75;-0.32
2018-06-04;538;538.5;518.5;521.5;-3.56
2018-06-05;524.25;534.75;522.75;529;+1.44
2018-06-06;529.25;549;527;539.75;+2.03
2018-06-07;541.5;555.5;540.25;544.5;+0.88
2018-06-08;547;552.25;533;538.25;-1.15
2018-06-11;538.25;546.5;531;534.75;-0.65
2018-06-12;535.5;555.5;530.5;553.5;+3.51
2018-06-13;552.75;558;536.5;539;-2.62
2018-06-14;539;539;520;522.25;-3.11
2018-06-15;539;539;506.5;519.75;-0.48
2018-06-18;515;518.75;499;499.5;-3.90
2018-06-19;499.25;500.5;471.75;483;-3.30
2018-06-20;483;491.75;478.25;488.75;+1.19
2018-06-21;489.5;496.25;482;493.25;+0.92
2018-06-22;492.5;495.5;485.25;488.75;-0.91
2018-06-25;488.75;488.75;468.75;469.75;-3.89
2018-06-26;470;473.5;454;458;-2.50
2018-06-27;458;467.75;455.25;460.25;+0.49
2018-06-28;458.25;463;452.75;453.25;-1.52
2018-06-29;453.5;477.75;453;470.75;+3.86
2018-07-02;473.75;481;449.5;449.5;-4.51
2018-07-03;459;463.75;459;462.25;+2.84
2018-07-05;472.75;482;472.75;482;+4.27
2018-07-06;484.5;492.25;481.5;492.25;+2.13
2018-07-09;491;491;482.5;487.5;-0.96
2018-07-10;477.75;483.75;471.5;483.75;-0.77
2018-07-11;478;478;463;463;-4.29
2018-07-12;466.5;471;466.5;470.25;+1.57
2018-07-13;469.25;469.25;469.25;469.25;-0.21
2018-07-16;489.75;492.75;482;484.5;+3.25
2018-07-17;487;499.5;485;490.75;+1.29
2018-07-18;490.75;497.75;487.25;487.75;-0.61
2018-07-19;488;497.5;485;496.5;+1.79
2018-07-20;497;513;496.5;508.5;+2.42
2018-07-23;509.25;518;506.25;510.75;+0.44
2018-07-24;509;516;502.25;509.75;-0.20
2018-07-25;510;544.75;510;540.75;+6.08
2018-07-26;540;553.5;527.5;534;-1.25
2018-07-27;532.75;538;525.75;532.5;-0.28
2018-07-30;536.25;553;535.25;547.75;+2.86
2018-07-31;547;564.25;542.75;556.5;+1.60
2018-08-01;556.25;569.25;553;563.75;+1.30
2018-08-02;564;597.25;563.5;569.25;+0.98
2018-08-03;571.75;577.25;564.25;567.25;-0.35
2018-08-06;567;587.25;563.5;586;+3.31
2018-08-07;586;598.75;578;579.5;-1.11
2018-08-08;579.5;590.5;578;584.25;+0.82
2018-08-09;584.25;587.5;574.25;578.5;-0.98
2018-08-10;578;585.5;559;559.75;-3.24
2018-08-13;559.5;561.75;540;540.75;-3.39
2018-08-14;541.25;552.5;539.75;545.75;+0.92
2018-08-15;547.5;549;533.75;535.25;-1.92
2018-08-16;536;552.5;534;547.5;+2.29
2018-08-17;549.5;568.75;542.25;565;+3.20
2018-08-20;565.75;567.25;544.5;547.25;-3.14
2018-08-21;549.25;549.25;533.25;534.5;-2.33
2018-08-22;534.5;539.25;524.5;530;-0.84
2018-08-23;535.75;538.5;518.25;527.25;-0.52
2018-08-24;527.75;527.75;517.5;519.25;-1.52
2018-08-27;518.25;518.75;500.75;501.75;-3.37
2018-08-28;501.25;508;498.25;499.25;-0.50
2018-08-29;498.5;524;497.75;519.75;+4.11
2018-08-30;521;527.25;507.25;512.25;-1.44
2018-08-31;515.5;523;513.5;523;+2.10
2018-09-04;503.5;508.5;494.75;508;-2.87
2018-09-05;507;511.75;501.75;501.75;-1.23
2018-09-06;497.25;500.5;490.5;490.5;-2.24
2018-09-07;489.5;489.5;488.5;488.5;-0.41
2018-09-10;495;503.75;495;503.75;+3.12
2018-09-11;496.25;496.25;494.25;494.25;-1.89
2018-09-12;496;496;475.5;482.5;-2.38
2018-09-13;477.5;477.5;477.5;477.5;-1.04
2018-09-14;479;479;479;479;+0.31
2018-09-17;517.5;522.75;511.25;512.75;+7.05
2018-09-18;511.75;521;510.75;516;+0.63
2018-09-19;516.75;527.5;516;526.25;+1.99
2018-09-20;526.25;529.75;519;527;+0.14
2018-09-21;525;528.25;519.5;525.25;-0.33
2018-09-24;525.25;534.25;523.5;529;+0.71
2018-09-25;528.25;530;518.5;522;-1.32
2018-09-26;522.25;530;520.25;521;-0.19
2018-09-27;519.5;526.5;515.75;517.25;-0.72
2018-09-28;516.5;524.25;510;511.25;-1.16
2018-10-01;513.25;517.75;506.5;511.5;+0.05
2018-10-02;512.5;526.75;507.5;522.5;+2.15
2018-10-03;524.25;530.75;517.75;518.75;-0.72
2018-10-04;518.75;525.5;518;522.25;+0.67
2018-10-05;522;528.5;520.25;524.25;+0.38
2018-10-08;526.5;528.75;516;517.5;-1.29
2018-10-09;517.5;524.5;515.5;519.5;+0.39
2018-10-10;521;522.25;515.25;516.25;-0.63
2018-10-11;516.25;527;510.5;513.75;-0.48
2018-10-12;513.75;525;512.5;524.25;+2.04
2018-10-15;524.5;532.5;521.75;531.75;+1.43
2018-10-16;532.25;533.25;526.5;528;-0.71
2018-10-17;528.25;528.25;519.75;521;-1.33
2018-10-18;519.25;522.75;514.25;514.75;-1.20
2018-10-19;515;519.75;512.25;516.25;+0.29
2018-10-22;515;515.75;506.25;507.75;-1.65
2018-10-23;508.5;510;502.5;507.5;-0.05
2018-10-24;507.75;509.5;495.5;497;-2.07
2018-10-25;497;497.5;485.25;486.5;-2.11
2018-10-26;486.5;503.25;486.5;500.25;+2.83
2018-10-29;504.75;510.25;497;501.5;+0.25
2018-10-30;498.5;501.25;491.5;494.75;-1.35
2018-10-31;494.25;495;484.5;493.25;-0.30
2018-11-01;493;504;492.75;501.25;+1.62
2018-11-02;501.5;505.75;497.75;504.25;+0.60
2018-11-05;504.25;507.5;500;504.75;+0.10
2018-11-06;504.75;510.75;503.25;508;+0.64
2018-11-07;507.75;509.25;501;502.25;-1.13
2018-11-08;500;506.25;492.25;497.25;-1.00
2018-11-09;496.5;496.75;487;487.5;-1.96
2018-11-12;487.5;496.25;486;493.5;+1.23
2018-11-13;492.75;495.25;483.25;486.5;-1.42
2018-11-14;487.25;491.25;480.25;481;-1.13
2018-11-15;480.75;485.25;478.75;480;-0.21
2018-11-16;479;484.5;479;482.75;+0.57
2018-11-19;483;484;470;474.25;-1.76
2018-11-20;473;476.25;469.75;473;-0.26
2018-11-21;473.25;475.25;468;469;-0.85
2018-11-23;470.25;474.5;460.75;461.25;-1.65
2018-11-26;465.25;466.5;459.75;464.5;+0.70
2018-11-27;464.75;469;456.75;458.5;-1.29
2018-11-28;459.25;469;458;467;+1.85
2018-11-29;466.75;472.5;465;466;-0.21
2018-11-30;466.5;488;466.5;486.5;+4.40
2018-12-03;492;495;478.75;484;-0.51
2018-12-04;484.75;486;483.75;483.75;-0.05
2018-12-06;468.75;468.75;468.75;468.75;-3.10
2018-12-07;484.5;484.5;484.5;484.5;+3.36
2018-12-10;486.25;486.25;482.75;482.75;-0.36
2018-12-11;492.25;492.25;477.25;477.25;-1.14
2018-12-12;483.75;483.75;483.75;483.75;+1.36
2018-12-13;504;504;492.5;492.5;+1.81
2018-12-14;492.5;492.5;492.5;492.5;0.00
2018-12-17;518;524.25;517;522;+5.99
2018-12-18;520.25;522.5;515.75;517.25;-0.91
2018-12-19;517.75;517.75;508;508.5;-1.69
2018-12-20;511;514.25;507;509.5;+0.20
2018-12-21;509.5;510;499.25;502.75;-1.32
2018-12-25;502.5;506.75;497.5;502.5;-0.05
2018-12-26;503.25;508.25;494.5;495.5;-1.39
2018-12-27;497.25;498.75;491.25;495;-0.10
2018-12-28;494.25;497.75;493;496;+0.20
2018-12-31;496;497;487.25;488.75;-1.46
2019-01-02;490;497.25;487.75;492.5;+0.77
2019-01-03;492.25;504.5;492.25;503.5;+2.23
2019-01-04;504;508.75;503.5;506;+0.50
2019-01-07;506.25;507.25;500.5;503;-0.59
2019-01-08;501;510.25;499;505;+0.40
2019-01-09;506.25;511;504.75;505.5;+0.10
2019-01-10;504.75;505.5;496.25;498.75;-1.34
2019-01-11;497.5;508.75;497.5;504.5;+1.15
2019-01-14;504.5;509.25;498.75;499;-1.09
2019-01-15;499;502.75;492.25;495.5;-0.70
2019-01-16;495.5;500.75;494.25;495.5;0.00
2019-01-17;494.75;508.25;493.25;504;+1.72
2019-01-18;505.75;509;503.25;506;+0.40
2019-01-22;506;514;502.75;509.75;+0.74
2019-01-23;510.25;515.5;510.25;515;+1.03
2019-01-24;515;518;510.5;511.5;-0.68
2019-01-25;510;513.25;506.25;509.5;-0.39
2019-01-28;510;513.25;504.5;506.75;-0.54
2019-01-29;506.75;509.25;498.25;500.25;-1.28
2019-01-30;500;505.75;498;502.25;+0.40
2019-01-31;502;504;497;499;-0.65
2019-02-01;500;510.75;498.5;508.75;+1.95
2019-02-04;510;513;505.75;510.5;+0.34
2019-02-05;509.25;512;506;511.25;+0.15
2019-02-06;510;513.5;507.25;509.25;-0.39
2019-02-07;507.5;508.75;495;496.25;-2.55
2019-02-08;496.5;500.5;492.5;494.25;-0.40
2019-02-11;493.25;495.5;487.5;493.75;-0.10
2019-02-12;492.75;495;488.25;492;-0.35
2019-02-13;491.5;495.25;490;494;+0.41
2019-02-14;492.25;494.5;481.25;481.5;-2.53
2019-02-15;483.25;484.75;472;476.5;-1.04
2019-02-19;472.75;478.5;460;460.75;-3.31
2019-02-20;463.25;465.25;449.5;450;-2.33
2019-02-21;450.25;461.75;450.25;455.25;+1.17
2019-02-22;456.25;462.25;455;458.5;+0.71
2019-02-25;460;462.75;441.5;442.25;-3.54
2019-02-26;442.75;444.5;432;435.75;-1.47
2019-02-27;433.25;444;433.25;438.75;+0.69
2019-02-28;442;444.75;439.5;441;+0.51
2019-03-01;444.75;445.75;436;440.75;-0.06
2019-03-04;443;444.5;434.25;434.25;-1.47
2019-03-05;448.25;448.5;444;444;+2.25
2019-03-06;437.5;437.5;431.25;431.25;-2.87
2019-03-07;436.25;436.25;419;420.25;-2.55
2019-03-08;429;433.5;424.75;424.75;+1.07
2019-03-11;414.25;414.25;414.25;414.25;-2.47
2019-03-12;435.75;435.75;435.75;435.75;+5.19
2019-03-13;423;441.25;423;429.75;-1.38
2019-03-14;429.75;429.75;429.75;429.75;0.00
2019-03-15;436.75;444.5;433;443;+3.08
2019-03-18;443.5;444.5;433.5;436.5;-1.47
2019-03-19;439;443.25;433.5;435.75;-0.17
2019-03-20;436.75;444.75;436;444;+1.89
2019-03-21;444;448.25;439.25;447;+0.68
2019-03-22;446;452;443.25;445;-0.45
2019-03-25;445.25;451.5;441.5;449.25;+0.96
2019-03-26;449.5;454;442.25;443.25;-1.34
2019-03-27;443;446;441;444.5;+0.28
2019-03-28;444.5;444.5;435.75;438.75;-1.29
2019-03-29;438;441;427.25;430;-1.99
2019-04-01;431;438.25;427;434.5;+1.05
2019-04-02;435.5;437.25;422.75;433.25;-0.29
2019-04-03;431.75;438.75;430.75;436.75;+0.81
2019-04-04;437;443.5;434.25;439.5;+0.63
2019-04-05;438.5;438.5;430;431.25;-1.88
2019-04-08;430.5;435.25;427.75;431.5;+0.06
2019-04-09;428;430.5;422;427.5;-0.93
2019-04-10;426.75;430;424.5;426.25;-0.29
2019-04-11;425;433.25;424.5;430.5;+1.00
2019-04-12;432.25;435.25;428.75;434.25;+0.87
2019-04-15;434.25;434.75;426.5;427.25;-1.61
2019-04-16;427;428.25;414.25;417;-2.40
2019-04-17;418;423;416.75;420.5;+0.84
2019-04-18;421.25;423.5;415.25;420;-0.12
2019-04-22;420;420;410.75;411.75;-1.96
2019-04-23;411.5;414.75;408;414.5;+0.67
2019-04-24;413.25;415.75;403.75;404.5;-2.41
2019-04-25;404;406.75;400.5;404.25;-0.06
2019-04-26;405;407.75;398.75;399.75;-1.11
2019-04-29;400.5;404;388.25;389.75;-2.50
2019-04-30;389.5;390.75;383.5;386.25;-0.90
2019-05-01;388.25;393.25;387.25;389.25;+0.78
2019-05-02;392;393.25;392;393;+0.96
2019-05-03;392.75;393;392.75;393;0.00
2019-05-06;389;395.75;386.25;394.25;+0.32
2019-05-07;395.5;395.5;394.75;394.75;+0.13
2019-05-08;394.5;394.5;394.25;394.25;-0.13
2019-05-09;390;390;390;390;-1.08
2019-05-10;379.25;379.25;379.25;379.25;-2.76
2019-05-13;378.25;397;378.25;397;+4.68
2019-05-14;410;414;401.75;401.75;+1.20
2019-05-15;410;423.25;401;402;+0.06
2019-05-16;401;420;401;416.75;+3.67
2019-05-17;419.75;425.5;415.5;420.25;+0.84
2019-05-20;424.75;439.75;424;434.5;+3.39
2019-05-21;442;453;431.25;436;+0.35
2019-05-22;432.5;440.5;428.25;432.25;-0.86
2019-05-23;431.5;439.25;421.25;425.25;-1.62
2019-05-24;424;444;421.75;442;+3.94
2019-05-28;448;463.5;447.25;460.75;+4.24
2019-05-29;474.75;481.25;450;453.25;-1.63
2019-05-30;451.75;479.5;445.25;479;+5.68
2019-05-31;481;490;467.5;473;-1.25
2019-06-03;476.5;495;473.5;486.75;+2.91
2019-06-04;493;497;462.75;468.5;-3.75
2019-06-05;469.25;469.5;445;445.75;-4.86
2019-06-06;448.25;460.75;440.75;455.25;+2.13
2019-06-07;456;457.25;445.75;449;-1.37
2019-06-10;447.25;454;439;453;+0.89
2019-06-11;449;459.5;441.5;457.5;+0.99
2019-06-12;458.25;465.25;451.25;462.75;+1.15
2019-06-13;461.75;472;460.5;468.25;+1.19
2019-06-14;467.75;478;466.5;476.25;+1.71
2019-06-17;476.5;487;473.5;475.5;-0.16
2019-06-18;475;476;460.25;465.25;-2.16
2019-06-19;464.5;464.75;452;457.5;-1.67
2019-06-20;456.25;465.25;451.5;460.5;+0.66
2019-06-21;461;462.5;451;452.5;-1.74
2019-06-24;453;466.75;450.5;465.5;+2.87
2019-06-25;467.75;473.5;463.75;465.25;-0.05
2019-06-26;464.75;470.75;457.75;469;+0.81
2019-06-27;468;478.5;463.25;468;-0.21
2019-06-28;468;475;445;451.5;-3.53
2019-07-01;452;452;430;434.75;-3.71
2019-07-02;432.75;437.5;424;424;-2.47
2019-07-03;424;436;424;436;+2.83
2019-07-05;430.5;439;430.5;439;+0.69
2019-07-08;438.5;446.25;438.25;442;+0.68
2019-07-09;443;443;439;440.5;-0.34
2019-07-10;444;444;441.25;441.25;+0.17
2019-07-11;441.25;461.25;439;461.25;+4.53
2019-07-12;461.25;461.25;461.25;461.25;0.00
2019-07-15;467.25;472.5;447.25;449;-2.66
2019-07-16;449.25;451.75;442.25;446.25;-0.61
2019-07-17;446.25;451.75;440;441.75;-1.01
2019-07-18;440;441.25;432;432.75;-2.04
2019-07-19;432.75;452.25;431.25;440;+1.68
2019-07-22;440;443.25;428;429.25;-2.44
2019-07-23;430;435.5;426.5;431.5;+0.52
2019-07-24;430.5;441.5;430.25;439.5;+1.85
2019-07-25;439.5;450;436;437.5;-0.46
2019-07-26;437;438.25;431;432;-1.26
2019-07-29;431;440.25;430;436.5;+1.04
2019-07-30;434.5;436;430;433.5;-0.69
2019-07-31;432;434.5;421.25;422.75;-2.48
2019-08-01;422.75;425.5;410.75;415.75;-1.66
2019-08-02;415.75;422.5;415.75;421.75;+1.44
2019-08-05;421.25;427.5;413.5;426.75;+1.19
2019-08-06;423.5;425.75;416.5;418;-2.05
2019-08-07;418;420.25;410.5;417.75;-0.06
2019-08-08;418.25;422;414.75;418.5;+0.18
2019-08-09;417;421;414.75;417;-0.36
2019-08-12;417;417;387.5;392.25;-5.94
2019-08-13;390.5;396.25;382.75;383.5;-2.23
2019-08-14;383.75;390;380.75;384.75;+0.33
2019-08-15;386;392;384.5;389.75;+1.30
2019-08-16;389.75;394.75;389.25;394.25;+1.15
2019-08-19;394.25;394.5;388.75;391.25;-0.76
2019-08-20;390.25;393.25;384.5;386.75;-1.15
2019-08-21;387.5;388.25;384;386.25;-0.13
2019-08-22;387.5;394.75;387;393.25;+1.81
2019-08-23;393.25;395.5;387.75;391.5;-0.45
2019-08-26;390;395;387.75;389;-0.64
2019-08-27;389;394.5;387.5;392.75;+0.96
2019-08-28;392;393.75;385.75;392.25;-0.13
2019-08-29;392.25;393.75;385.25;387.25;-1.27
2019-08-30;387;387;374.25;378.25;-2.32
2019-09-03;382;382;361.75;362;-4.30
2019-09-04;370.25;374;367.5;374;+3.31
2019-09-05;378.75;383;372;382;+2.14
2019-09-06;379;379;375.25;375.25;-1.77
2019-09-09;370.25;380;370.25;380;+1.27
2019-09-10;375;382;375;382;+0.53
2019-09-11;376.75;376.75;376.75;376.75;-1.37
2019-09-12;380;380;380;380;+0.86
2019-09-13;387.5;387.75;383.5;383.5;+0.92
2019-09-16;403;409.75;398.75;409;+6.65
2019-09-17;406.5;408.5;400.75;402.25;-1.65
2019-09-18;402.25;411;399;409.75;+1.86
2019-09-19;409;414;405.5;409.5;-0.06
2019-09-20;408.25;411.75;406.75;407.5;-0.49
2019-09-23;409.5;414;405;406.5;-0.25
2019-09-24;405.5;408.25;402.75;405;-0.37
2019-09-25;404.5;408;402;404;-0.25
2019-09-26;403.25;411.25;403.25;408.25;+1.05
2019-09-27;409.5;412.5;407;407.5;-0.18
2019-09-30;408;420;403;415;+1.84
2019-10-01;414;416.75;406.5;411.5;-0.84
2019-10-02;411.5;412.75;401.5;405.75;-1.40
2019-10-03;404;408.25;400.5;405.75;0.00
2019-10-04;404.75;409.25;403.25;404;-0.43
2019-10-07;405;408;401.75;402.25;-0.43
2019-10-08;402.25;412.25;398.75;410.25;+1.99
2019-10-09;409.5;417.75;407.5;413.25;+0.73
2019-10-10;411.5;417;400.5;403.25;-2.42
2019-10-11;403;423.25;402.5;419.5;+4.03
2019-10-14;424;427.75;419.5;425.75;+1.49
2019-10-15;423.75;426;418.75;421.25;-1.06
2019-10-16;420;425.75;417.5;425;+0.89
2019-10-17;425.5;433.25;423.75;431.25;+1.47
2019-10-18;430.75;434;426.75;433.75;+0.58
2019-10-21;432.75;437.25;424.75;425.5;-1.90
2019-10-22;424.75;433.75;420.5;421.25;-1.00
2019-10-23;421.25;425;418.5;423.25;+0.47
2019-10-24;424;426.75;418.5;419.5;-0.89
2019-10-25;420;425.25;417;422.75;+0.77
2019-10-28;423;423.25;415.5;417;-1.36
2019-10-29;417.75;421.75;415.5;419;+0.48
2019-10-30;419.25;422;416.25;418.25;-0.18
2019-10-31;418.5;420.75;410;419.75;+0.36
2019-11-01;418.5;427;417.5;426;+1.49
2019-11-04;424.75;427.5;421;423;-0.70
2019-11-05;423;430;421.5;428.5;+1.30
2019-11-06;428.75;432.25;426.25;427.75;-0.18
2019-11-07;427.5;429.25;420.25;424.75;-0.70
2019-11-08;424.25;430;417.75;421.5;-0.77
2019-11-11;421.25;425;418;422.75;+0.30
2019-11-12;424.5;439.25;423.5;438.75;+3.78
2019-11-13;438.5;439;423.75;424.75;-3.19
2019-11-14;427.25;429;418.75;422.25;-0.59
2019-11-15;421.75;423;416.5;417;-1.24
2019-11-18;416.75;424;413.25;418.5;+0.36
2019-11-19;417.5;427.75;417.5;425.75;+1.73
2019-11-20;426.25;429.75;422;426;+0.06
2019-11-21;426;429;420;421;-1.17
2019-11-22;421;427.25;420.25;424;+0.71
2019-11-25;424;436.5;424;435.5;+2.71
2019-11-26;435.25;435.75;427.75;432.5;-0.69
2019-11-27;431.75;435.75;423.75;426.75;-1.33
2019-11-29;430.25;441.75;430.25;438.75;+2.81
2019-12-02;439.75;445.5;432.25;437.25;-0.34
2019-12-03;440.25;444;422.5;422.5;-3.37
2019-12-04;425.5;425.5;425.25;425.25;+0.65
2019-12-05;426.75;426.75;420.25;420.25;-1.18
2019-12-06;415;415;415;415;-1.25
2019-12-09;415.25;415.5;411.5;411.5;-0.84
2019-12-10;416;416;416;416;+1.09
2019-12-11;416;416;415.5;415.5;-0.12
2019-12-12;427.5;427.5;427.5;427.5;+2.89
2019-12-13;427.5;427.5;427.5;427.5;0.00
2019-12-16;444.5;467;444.5;462;+8.07
2019-12-17;461.25;468;456.25;467;+1.08
2019-12-18;464.25;467;459;462.25;-1.02
2019-12-19;462;467.75;459.25;460.5;-0.38
2019-12-20;460.5;464.75;457;462.25;+0.38
2019-12-23;461.5;466.75;458;458.5;-0.81
2019-12-25;459;466.75;458.5;460.5;+0.44
2019-12-26;461.5;471.75;460;470.5;+2.17
2019-12-27;471.75;481.5;471;479.75;+1.97
2019-12-30;482;485;474;480.5;+0.16
2019-12-31;480;487;477.5;486;+1.14
2020-01-02;485.25;496.75;483.5;485.25;-0.15
2020-01-03;485.25;486;473;475;-2.11
2020-01-06;472.5;479;469.5;477.25;+0.47
2020-01-07;476;477;470.5;475;-0.47
2020-01-08;473;482.75;469.75;480;+1.05
2020-01-09;480;492.75;479.25;490.25;+2.14
2020-01-10;490.25;498.25;484.75;494.75;+0.92
2020-01-13;496.5;496.5;488.25;492.75;-0.40
2020-01-14;491.25;500.75;490;497;+0.86
2020-01-15;496;504.25;493.75;496.5;-0.10
2020-01-16;496.75;496.75;482.25;484.75;-2.37
2020-01-17;485;496;480.5;494.25;+1.96
2020-01-21;495.25;500.75;487.75;500;+1.16
2020-01-22;499.75;504.75;491;492.5;-1.50
2020-01-23;492.5;496.25;490;492.25;-0.05
2020-01-24;492.5;493;483.75;486;-1.27
2020-01-27;483;487.75;476.5;486.5;+0.10
2020-01-28;486.75;490.25;480;482;-0.92
2020-01-29;482.75;485.5;471.25;472;-2.07
2020-01-30;471.75;473;463.25;471;-0.21
2020-01-31;471;473.75;463.5;465.5;-1.17
2020-02-03;464;468.75;458.5;466.75;+0.27
2020-02-04;464.25;475.25;464;467.25;+0.11
2020-02-05;467.75;474.75;467.5;473.75;+1.39
2020-02-06;473.75;477;467;467.75;-1.27
2020-02-07;467.25;474;466;472.5;+1.02
2020-02-10;472.5;476.5;469;472.5;0.00
2020-02-11;472.25;474;465.5;468.25;-0.90
2020-02-12;467;472.75;464.5;471;+0.59
2020-02-13;469.75;470.75;462.75;466;-1.06
2020-02-14;466.5;471;465;465.5;-0.11
2020-02-18;469;486.75;466.75;485.75;+4.35
2020-02-19;485;485;471.75;479.75;-1.24
2020-02-20;479.25;481.5;472.25;473.75;-1.25
2020-02-21;472.75;480;468;468.5;-1.11
2020-02-24;468;468.25;451.5;452.25;-3.47
2020-02-25;455.5;457;448;455;+0.61
2020-02-26;455;459.25;451;452.25;-0.60
2020-02-27;451;451.5;442;443.25;-1.99
2020-02-28;440.25;446;431.75;445.5;+0.51
2020-03-02;445.5;451.5;439.5;451;+1.23
2020-03-03;452;452;452;452;+0.22
2020-03-04;448.25;449.5;445;446.25;-1.27
2020-03-05;445;464.5;439.25;439.25;-1.57
2020-03-06;458;458;439.25;439.25;0.00
2020-03-09;436.5;436.5;436.5;436.5;-0.63
2020-03-10;443.25;443.25;443.25;443.25;+1.55
2020-03-11;468.75;470.75;434;434;-2.09
2020-03-12;462.25;462.25;431.25;431.25;-0.63
2020-03-13;431.25;431.25;431.25;431.25;0.00
2020-03-16;429.25;432;420;423.75;-1.74
2020-03-17;422.75;438.75;420.25;432.25;+2.01
2020-03-18;433.75;448.5;429;446.5;+3.30
2020-03-19;447.5;476.25;447.5;465.5;+4.26
2020-03-20;466;477.25;464.75;469;+0.75
2020-03-23;472.25;491.75;468;489.5;+4.37
