"Date";"Ouverture";"Haut";"Bas";"Clôture";"Changement, %"
"2026-03-23";"3254.58";"3332.58";"3165.36";"3170.88";"-2.61"
"2026-03-24";"3172.78";"3247.36";"3169.64";"3231.55";"+1.91"
"2026-03-25";"3229.3";"3236.59";"3121.31";"3135.45";"-2.97"
"2026-03-26";"3135.61";"3192.9";"3079.91";"3161.37";"+0.83"
"2026-03-27";"3161.8";"3203.27";"3112.05";"3164.75";"+0.11"
"2026-03-30";"3166.3";"3176.04";"3105.24";"3127.97";"-1.16"
"2026-03-31";"3127.51";"3331.7";"3126.48";"3270.87";"+4.57"
"2026-04-01";"3271.55";"3377.6";"3250.85";"3366.7";"+2.93"
"2026-04-02";"3368.68";"3368.8";"3196.85";"3249.31";"-3.49"
"2026-04-03";"3251.33";"3252.19";"3248.37";"3251.66";"+0.07"
"2026-04-06";"3251.52";"3296.6";"3215.35";"3221.76";"-0.92"
"2026-04-07";"3223.64";"3236.56";"2989.77";"3001.02";"-6.85"
"2026-04-08";"2999.78";"3236.42";"2998.83";"3176.5";"+5.85"
"2026-04-09";"3176.44";"3204.46";"3099.49";"3179.24";"+0.09"
"2026-04-10";"3179.01";"3258.06";"3163.15";"3242";"+1.97"
